month,month_name,year,country,debt
11,Nov,2000,United Kingdom,54.5
10,Oct,2000,United Kingdom,60.4
9,Sep,2000,United Kingdom,64.3
8,Aug,2000,United Kingdom,66.4
7,Jul,2000,United Kingdom,63.1
6,Jun,2000,United Kingdom,68.1
5,May,2000,United Kingdom,77.5
4,Apr,2000,United Kingdom,77.7
3,Mar,2000,United Kingdom,78.6
12,Dec,2024,Luxembourg,423.9
11,Nov,2024,Luxembourg,417.8
10,Oct,2024,Luxembourg,413.5
9,Sep,2024,Luxembourg,407.1
8,Aug,2024,Luxembourg,395.7
7,Jul,2024,Luxembourg,389.3
6,Jun,2024,Luxembourg,374.2
5,May,2024,Luxembourg,367.3
4,Apr,2024,Luxembourg,359.2
3,Mar,2024,Luxembourg,366.2
2,Feb,2024,Luxembourg,355.8
1,Jan,2024,Luxembourg,348
12,Dec,2023,Luxembourg,349.6
11,Nov,2023,Luxembourg,304.7
10,Oct,2023,Luxembourg,287.9
9,Sep,2023,Luxembourg,279.4
8,Aug,2023,Luxembourg,281.4
7,Jul,2023,Luxembourg,257.1
6,Jun,2023,Luxembourg,271.3
5,May,2023,Luxembourg,234.7
4,Apr,2023,Luxembourg,234.4
3,Mar,2023,Luxembourg,240.3
2,Feb,2023,Luxembourg,240.9
1,Jan,2023,Luxembourg,243
12,Dec,2022,Luxembourg,351.2
11,Nov,2022,Luxembourg,334.4
10,Oct,2022,Luxembourg,327.2
9,Sep,2022,Luxembourg,325
8,Aug,2022,Luxembourg,287.8
7,Jul,2022,Luxembourg,285.4
6,Jun,2022,Luxembourg,273.5
5,May,2022,Luxembourg,268.2
4,Apr,2022,Luxembourg,255.6
3,Mar,2022,Luxembourg,264.5
2,Feb,2022,Luxembourg,258.4
1,Jan,2022,Luxembourg,243
12,Dec,2021,Luxembourg,334.5
11,Nov,2021,Luxembourg,330
10,Oct,2021,Luxembourg,324.1
9,Sep,2021,Luxembourg,309.6
8,Aug,2021,Luxembourg,326.4
7,Jul,2021,Luxembourg,319.8
6,Jun,2021,Luxembourg,322.7
5,May,2021,Luxembourg,304.9
4,Apr,2021,Luxembourg,307
3,Mar,2021,Luxembourg,309.8
2,Feb,2021,Luxembourg,316
1,Jan,2021,Luxembourg,313.6
12,Dec,2020,Luxembourg,318.1
11,Nov,2020,Luxembourg,314.2
10,Oct,2020,Luxembourg,316.3
9,Sep,2020,Luxembourg,315.7
8,Aug,2020,Luxembourg,335.2
7,Jul,2020,Luxembourg,330.7
6,Jun,2020,Luxembourg,330.2
5,May,2020,Luxembourg,324.2
4,Apr,2020,Luxembourg,301.3
3,Mar,2020,Luxembourg,271.6
2,Feb,2020,Luxembourg,282.8
1,Jan,2020,Luxembourg,271.7
12,Dec,2019,Luxembourg,281.9
11,Nov,2019,Luxembourg,289.7
10,Oct,2019,Luxembourg,285.4
9,Sep,2019,Luxembourg,274.1
8,Aug,2019,Luxembourg,272.3
7,Jul,2019,Luxembourg,257.3
6,Jun,2019,Luxembourg,261.8
5,May,2019,Luxembourg,270.7
4,Apr,2019,Luxembourg,269.7
3,Mar,2019,Luxembourg,277.6
2,Feb,2019,Luxembourg,274
1,Jan,2019,Luxembourg,270.1
12,Dec,2018,Luxembourg,288
11,Nov,2018,Luxembourg,258.9
10,Oct,2018,Luxembourg,263.9
9,Sep,2018,Luxembourg,276.3
8,Aug,2018,Luxembourg,272.6
7,Jul,2018,Luxembourg,271.7
6,Jun,2018,Luxembourg,274.2
5,May,2018,Luxembourg,265
4,Apr,2018,Luxembourg,262.6
3,Mar,2018,Luxembourg,263.6
2,Feb,2018,Luxembourg,250.6
1,Jan,2018,Luxembourg,243.3
12,Dec,2017,Luxembourg,256.8
11,Nov,2017,Luxembourg,265.3
10,Oct,2017,Luxembourg,270
9,Sep,2017,Luxembourg,272.8
8,Aug,2017,Luxembourg,273.6
7,Jul,2017,Luxembourg,271.9
6,Jun,2017,Luxembourg,269.7
5,May,2017,Luxembourg,269.7
4,Apr,2017,Luxembourg,267.7
3,Mar,2017,Luxembourg,259.5
2,Feb,2017,Luxembourg,257.7
1,Jan,2017,Luxembourg,257.7
12,Dec,2015,Luxembourg,254.8
11,Nov,2015,Luxembourg,255
10,Oct,2015,Luxembourg,255
9,Sep,2015,Luxembourg,251.6
8,Aug,2015,Luxembourg,255.3
7,Jul,2015,Luxembourg,257.9
6,Jun,2015,Luxembourg,256.3
5,May,2015,Luxembourg,258.5
4,Apr,2015,Luxembourg,262.7
3,Mar,2015,Luxembourg,261.5
2,Feb,2015,Luxembourg,259.9
1,Jan,2015,Luxembourg,256.5
12,Dec,2014,Luxembourg,255.8
11,Nov,2014,Luxembourg,264.2
10,Oct,2014,Luxembourg,261.7
9,Sep,2014,Luxembourg,262.3
8,Aug,2014,Luxembourg,261.7
7,Jul,2014,Luxembourg,258.6
6,Jun,2014,Luxembourg,253.7
5,May,2014,Luxembourg,250.1
4,Apr,2014,Luxembourg,245.8
3,Mar,2014,Luxembourg,245.3
2,Feb,2014,Luxembourg,243.9
1,Jan,2014,Luxembourg,246
12,Dec,2013,Luxembourg,245.4
11,Nov,2013,Luxembourg,246.9
10,Oct,2013,Luxembourg,246.7
9,Sep,2013,Luxembourg,249.2
8,Aug,2013,Luxembourg,252.9
7,Jul,2013,Luxembourg,256.4
6,Jun,2013,Luxembourg,253.7
5,May,2013,Luxembourg,255.2
4,Apr,2013,Luxembourg,253.1
3,Mar,2013,Luxembourg,257.9
2,Feb,2013,Luxembourg,256.5
1,Jan,2013,Luxembourg,254.1
12,Dec,2012,Luxembourg,195.4
11,Nov,2012,Luxembourg,199.1
10,Oct,2012,Luxembourg,197.2
9,Sep,2012,Luxembourg,201.7
8,Aug,2012,Luxembourg,199.5
7,Jul,2012,Luxembourg,194.4
6,Jun,2012,Luxembourg,196.4
5,May,2012,Luxembourg,190
4,Apr,2012,Luxembourg,187.4
3,Mar,2012,Luxembourg,190.1
2,Feb,2012,Luxembourg,183.6
1,Jan,2012,Luxembourg,178.5
12,Dec,2011,Luxembourg,227.2
11,Nov,2011,Luxembourg,223.3
10,Oct,2011,Luxembourg,213.2
9,Sep,2011,Luxembourg,210.9
8,Aug,2011,Luxembourg,210.4
7,Jul,2011,Luxembourg,177.9
6,Jun,2011,Luxembourg,147.1
5,May,2011,Luxembourg,154
4,Apr,2011,Luxembourg,140.8
3,Mar,2011,Luxembourg,155.4
2,Feb,2011,Luxembourg,168.6
1,Jan,2011,Luxembourg,165.3
12,Dec,2009,Luxembourg,180.3
11,Nov,2009,Luxembourg,155.5
10,Oct,2009,Luxembourg,108.1
9,Sep,2009,Luxembourg,126.8
8,Aug,2009,Luxembourg,104.3
7,Jul,2009,Luxembourg,97.1
6,Jun,2009,Luxembourg,213.6
5,May,2009,Luxembourg,163.9
4,Apr,2009,Luxembourg,152.8
3,Mar,2009,Luxembourg,128.3
2,Feb,2009,Luxembourg,129.6
1,Jan,2009,Luxembourg,124.1
12,Dec,2008,Luxembourg,186.2
11,Nov,2008,Luxembourg,187.2
10,Oct,2008,Luxembourg,176.7
9,Sep,2008,Luxembourg,171.2
8,Aug,2008,Luxembourg,169.6
7,Jul,2008,Luxembourg,162.9
6,Jun,2008,Luxembourg,170.3
5,May,2008,Luxembourg,164.2
4,Apr,2008,Luxembourg,153.8
3,Mar,2008,Luxembourg,150.7
2,Feb,2008,Luxembourg,146.1
1,Jan,2008,Luxembourg,140.8
12,Dec,2007,Luxembourg,137.9
11,Nov,2007,Luxembourg,138.7
10,Oct,2007,Luxembourg,141.6
9,Sep,2007,Luxembourg,137.1
8,Aug,2007,Luxembourg,134.7
7,Jul,2007,Luxembourg,134.7
6,Jun,2007,Luxembourg,122.1
5,May,2007,Luxembourg,121.1
4,Apr,2007,Luxembourg,112
3,Mar,2007,Luxembourg,112.5
2,Feb,2007,Luxembourg,110.5
1,Jan,2007,Luxembourg,111.7
12,Dec,2006,Luxembourg,92.6
11,Nov,2006,Luxembourg,76.1
10,Oct,2006,Luxembourg,61.7
9,Sep,2006,Luxembourg,61.6
8,Aug,2006,Luxembourg,54.7
7,Jul,2006,Luxembourg,44.3
6,Jun,2006,Luxembourg,200.9
5,May,2006,Luxembourg,174.2
4,Apr,2006,Luxembourg,166.2
3,Mar,2006,Luxembourg,179.2
2,Feb,2006,Luxembourg,162.4
1,Jan,2006,Luxembourg,157.2
12,Dec,2005,Luxembourg,78.2
11,Nov,2005,Luxembourg,79.3
10,Oct,2005,Luxembourg,75.4
9,Sep,2005,Luxembourg,66.1
8,Aug,2005,Luxembourg,65.2
7,Jul,2005,Luxembourg,64.1
6,Jun,2005,Luxembourg,57.2
5,May,2005,Luxembourg,62.8
4,Apr,2005,Luxembourg,60.8
3,Mar,2005,Luxembourg,62.5
2,Feb,2005,Luxembourg,67.7
1,Jan,2005,Luxembourg,67.1
12,Dec,2004,Luxembourg,67.9
11,Nov,2004,Luxembourg,67.1
10,Oct,2004,Luxembourg,66.6
9,Sep,2004,Luxembourg,66.5
8,Aug,2004,Luxembourg,65.5
7,Jul,2004,Luxembourg,66.8
6,Jun,2004,Luxembourg,57.5
5,May,2004,Luxembourg,56.8
4,Apr,2004,Luxembourg,56.3
3,Mar,2004,Luxembourg,54.4
2,Feb,2004,Luxembourg,55.3
1,Jan,2004,Luxembourg,52.6
12,Dec,2003,Luxembourg,63.1
11,Nov,2003,Luxembourg,63.3
10,Oct,2003,Luxembourg,62.6
9,Sep,2003,Luxembourg,61.7
8,Aug,2003,Luxembourg,59.7
7,Jul,2003,Luxembourg,59.6
6,Jun,2003,Luxembourg,39.7
5,May,2003,Luxembourg,38.6
4,Apr,2003,Luxembourg,36.7
3,Mar,2003,Luxembourg,36.7
2,Feb,2003,Luxembourg,37.4
1,Jan,2003,Luxembourg,36.7
12,Dec,2002,Luxembourg,50.3
11,Nov,2002,Luxembourg,44.8
10,Oct,2002,Luxembourg,45.8
9,Sep,2002,Luxembourg,40.6
8,Aug,2002,Luxembourg,33
7,Jul,2002,Luxembourg,43.1
6,Jun,2002,Luxembourg,40.3
5,May,2002,Luxembourg,31.7
4,Apr,2002,Luxembourg,23.7
3,Mar,2002,Luxembourg,27.6
2,Feb,2002,Luxembourg,30.4
1,Jan,2002,Luxembourg,31.9
12,Dec,2001,Luxembourg,47.7
11,Nov,2001,Luxembourg,42.9
10,Oct,2001,Luxembourg,39.3
9,Sep,2001,Luxembourg,45.6
8,Aug,2001,Luxembourg,42.1
7,Jul,2001,Luxembourg,43.3
5,May,2001,Luxembourg,39.7
4,Apr,2001,Luxembourg,38.5
3,Mar,2001,Luxembourg,41
2,Feb,2001,Luxembourg,39.5
1,Jan,2001,Luxembourg,39.1
12,Dec,2000,Luxembourg,49
11,Nov,2000,Luxembourg,50.1
10,Oct,2000,Luxembourg,52.1
9,Sep,2000,Luxembourg,50.9
8,Aug,2000,Luxembourg,52.4
7,Jul,2000,Luxembourg,52.6
6,Jun,2000,Luxembourg,54.7
5,May,2000,Luxembourg,54.1
4,Apr,2000,Luxembourg,54.2
3,Mar,2000,Luxembourg,56.4
12,Dec,2024,Cayman Islands,423.2
11,Nov,2024,Cayman Islands,405.3
10,Oct,2024,Cayman Islands,418.3
9,Sep,2024,Cayman Islands,424.6
8,Aug,2024,Cayman Islands,424.2
7,Jul,2024,Cayman Islands,380.1
6,Jun,2024,Cayman Islands,326.3
5,May,2024,Cayman Islands,342.7
4,Apr,2024,Cayman Islands,326
3,Mar,2024,Cayman Islands,310.8
2,Feb,2024,Cayman Islands,309.9
1,Jan,2024,Cayman Islands,327.9
12,Dec,2023,Cayman Islands,348.5
11,Nov,2023,Cayman Islands,321.2
10,Oct,2023,Cayman Islands,281.5
9,Sep,2023,Cayman Islands,280.5
8,Aug,2023,Cayman Islands,295.1
7,Jul,2023,Cayman Islands,293.9
6,Jun,2023,Cayman Islands,275.6
5,May,2023,Cayman Islands,265.9
4,Apr,2023,Cayman Islands,247.1
3,Mar,2023,Cayman Islands,245.3
2,Feb,2023,Cayman Islands,235.3
1,Jan,2023,Cayman Islands,254.1
12,Dec,2022,Cayman Islands,329.3
11,Nov,2022,Cayman Islands,311.3
10,Oct,2022,Cayman Islands,298.4
9,Sep,2022,Cayman Islands,299.9
8,Aug,2022,Cayman Islands,308.4
7,Jul,2022,Cayman Islands,306.5
6,Jun,2022,Cayman Islands,309.3
5,May,2022,Cayman Islands,296.5
4,Apr,2022,Cayman Islands,296.2
3,Mar,2022,Cayman Islands,303.2
2,Feb,2022,Cayman Islands,316.4
1,Jan,2022,Cayman Islands,313
12,Dec,2021,Cayman Islands,327.8
11,Nov,2021,Cayman Islands,333.3
10,Oct,2021,Cayman Islands,314.3
9,Sep,2021,Cayman Islands,312
8,Aug,2021,Cayman Islands,294.2
7,Jul,2021,Cayman Islands,291.7
6,Jun,2021,Cayman Islands,302.1
5,May,2021,Cayman Islands,287.6
4,Apr,2021,Cayman Islands,290.4
3,Mar,2021,Cayman Islands,282.8
2,Feb,2021,Cayman Islands,282.1
1,Jan,2021,Cayman Islands,280.9
12,Dec,2020,Cayman Islands,287.7
11,Nov,2020,Cayman Islands,267.8
10,Oct,2020,Cayman Islands,266.2
9,Sep,2020,Cayman Islands,262.5
8,Aug,2020,Cayman Islands,268.8
7,Jul,2020,Cayman Islands,264.7
6,Jun,2020,Cayman Islands,267.3
5,May,2020,Cayman Islands,262.7
4,Apr,2020,Cayman Islands,265.5
3,Mar,2020,Cayman Islands,246.1
2,Feb,2020,Cayman Islands,260.8
1,Jan,2020,Cayman Islands,255.2
12,Dec,2019,Cayman Islands,281.8
11,Nov,2019,Cayman Islands,293.3
10,Oct,2019,Cayman Islands,298.5
9,Sep,2019,Cayman Islands,303
8,Aug,2019,Cayman Islands,313.4
7,Jul,2019,Cayman Islands,309.9
6,Jun,2019,Cayman Islands,311.7
5,May,2019,Cayman Islands,305.7
4,Apr,2019,Cayman Islands,306.7
3,Mar,2019,Cayman Islands,311.6
2,Feb,2019,Cayman Islands,307.7
1,Jan,2019,Cayman Islands,305.1
12,Dec,2018,Cayman Islands,279.9
11,Nov,2018,Cayman Islands,279.6
10,Oct,2018,Cayman Islands,287.3
9,Sep,2018,Cayman Islands,290.4
8,Aug,2018,Cayman Islands,311.6
7,Jul,2018,Cayman Islands,300.2
6,Jun,2018,Cayman Islands,301.1
5,May,2018,Cayman Islands,301
4,Apr,2018,Cayman Islands,300.6
3,Mar,2018,Cayman Islands,318.1
2,Feb,2018,Cayman Islands,314.2
1,Jan,2018,Cayman Islands,327.7
12,Dec,2017,Cayman Islands,249.9
11,Nov,2017,Cayman Islands,237.5
10,Oct,2017,Cayman Islands,225.9
9,Sep,2017,Cayman Islands,237.4
8,Aug,2017,Cayman Islands,225
7,Jul,2017,Cayman Islands,229.6
6,Jun,2017,Cayman Islands,236
5,May,2017,Cayman Islands,236.4
4,Apr,2017,Cayman Islands,231.5
3,Mar,2017,Cayman Islands,228.3
2,Feb,2017,Cayman Islands,217.5
1,Jan,2017,Cayman Islands,214.1
12,Dec,2015,Cayman Islands,249.8
11,Nov,2015,Cayman Islands,236.5
10,Oct,2015,Cayman Islands,226
9,Sep,2015,Cayman Islands,224.3
8,Aug,2015,Cayman Islands,228.4
7,Jul,2015,Cayman Islands,224.5
6,Jun,2015,Cayman Islands,221.1
5,May,2015,Cayman Islands,216.1
4,Apr,2015,Cayman Islands,203.3
3,Mar,2015,Cayman Islands,201.8
2,Feb,2015,Cayman Islands,194.8
1,Jan,2015,Cayman Islands,191.2
12,Dec,2014,Cayman Islands,202
11,Nov,2014,Cayman Islands,193.9
10,Oct,2014,Cayman Islands,188.5
9,Sep,2014,Cayman Islands,178.8
8,Aug,2014,Cayman Islands,176.1
7,Jul,2014,Cayman Islands,174.7
6,Jun,2014,Cayman Islands,177.1
5,May,2014,Cayman Islands,170
4,Apr,2014,Cayman Islands,174.3
3,Mar,2014,Cayman Islands,173.3
2,Feb,2014,Cayman Islands,171.4
1,Jan,2014,Cayman Islands,166.2
12,Dec,2013,Cayman Islands,182.2
11,Nov,2013,Cayman Islands,183.7
10,Oct,2013,Cayman Islands,184.5
9,Sep,2013,Cayman Islands,185.9
8,Aug,2013,Cayman Islands,183.6
7,Jul,2013,Cayman Islands,185.8
6,Jun,2013,Cayman Islands,186.1
5,May,2013,Cayman Islands,188.8
4,Apr,2013,Cayman Islands,185.7
3,Mar,2013,Cayman Islands,188.9
2,Feb,2013,Cayman Islands,190
1,Jan,2013,Cayman Islands,192.7
12,Dec,2012,Cayman Islands,195.4
11,Nov,2012,Cayman Islands,192.7
10,Oct,2012,Cayman Islands,187.8
9,Sep,2012,Cayman Islands,193.5
8,Aug,2012,Cayman Islands,191.7
7,Jul,2012,Cayman Islands,184.8
6,Jun,2012,Cayman Islands,172.4
5,May,2012,Cayman Islands,155.2
4,Apr,2012,Cayman Islands,150.4
3,Mar,2012,Cayman Islands,150.4
2,Feb,2012,Cayman Islands,145.1
1,Jan,2012,Cayman Islands,145.8
12,Dec,2011,Cayman Islands,226.9
11,Nov,2011,Cayman Islands,226.6
10,Oct,2011,Cayman Islands,229.4
9,Sep,2011,Cayman Islands,226.4
8,Aug,2011,Cayman Islands,219.2
7,Jul,2011,Cayman Islands,219.1
6,Jun,2011,Cayman Islands,207.1
5,May,2011,Cayman Islands,211.4
4,Apr,2011,Cayman Islands,206.9
3,Mar,2011,Cayman Islands,193.5
2,Feb,2011,Cayman Islands,194.3
1,Jan,2011,Cayman Islands,191.2
12,Dec,2009,Cayman Islands,169.2
11,Nov,2009,Cayman Islands,165.8
10,Oct,2009,Cayman Islands,164.9
9,Sep,2009,Cayman Islands,153.6
8,Aug,2009,Cayman Islands,146
7,Jul,2009,Cayman Islands,146.8
6,Jun,2009,Cayman Islands,139.8
5,May,2009,Cayman Islands,127.1
4,Apr,2009,Cayman Islands,126
3,Mar,2009,Cayman Islands,126.6
2,Feb,2009,Cayman Islands,130.9
1,Jan,2009,Cayman Islands,133.5
12,Dec,2008,Cayman Islands,131.1
11,Nov,2008,Cayman Islands,133
10,Oct,2008,Cayman Islands,134.1
9,Sep,2008,Cayman Islands,115.7
8,Aug,2008,Cayman Islands,82.7
7,Jul,2008,Cayman Islands,66.2
6,Jun,2008,Cayman Islands,279.3
5,May,2008,Cayman Islands,271.4
4,Apr,2008,Cayman Islands,247.1
3,Mar,2008,Cayman Islands,200.5
2,Feb,2008,Cayman Islands,180.6
1,Jan,2008,Cayman Islands,161.9
12,Dec,2007,Cayman Islands,129.9
11,Nov,2007,Cayman Islands,121.7
10,Oct,2007,Cayman Islands,113.9
9,Sep,2007,Cayman Islands,110.5
8,Aug,2007,Cayman Islands,107.7
7,Jul,2007,Cayman Islands,105.7
6,Jun,2007,Cayman Islands,93.7
5,May,2007,Cayman Islands,81.6
4,Apr,2007,Cayman Islands,79.7
3,Mar,2007,Cayman Islands,69.7
2,Feb,2007,Cayman Islands,60.7
1,Jan,2007,Cayman Islands,53.7
12,Dec,2006,Cayman Islands,72.3
11,Nov,2006,Cayman Islands,86.7
10,Oct,2006,Cayman Islands,72.5
9,Sep,2006,Cayman Islands,69.6
8,Aug,2006,Cayman Islands,79.9
7,Jul,2006,Cayman Islands,85.8
6,Jun,2006,Cayman Islands,69.7
5,May,2006,Cayman Islands,65.2
4,Apr,2006,Cayman Islands,57.1
3,Mar,2006,Cayman Islands,62.7
2,Feb,2006,Cayman Islands,51.1
1,Jan,2006,Cayman Islands,63.1
12,Dec,2005,Cayman Islands,77.2
11,Nov,2005,Cayman Islands,81.2
10,Oct,2005,Cayman Islands,75
9,Sep,2005,Cayman Islands,68.3
8,Aug,2005,Cayman Islands,67.4
7,Jul,2005,Cayman Islands,65.2
6,Jun,2005,Cayman Islands,66.9
5,May,2005,Cayman Islands,87.2
4,Apr,2005,Cayman Islands,112.8
3,Mar,2005,Cayman Islands,121.1
2,Feb,2005,Cayman Islands,86.3
1,Jan,2005,Cayman Islands,76.4
12,Dec,2004,Cayman Islands,62.1
11,Nov,2004,Cayman Islands,63
10,Oct,2004,Cayman Islands,62
9,Sep,2004,Cayman Islands,57.3
8,Aug,2004,Cayman Islands,51.5
7,Jul,2004,Cayman Islands,56.8
6,Jun,2004,Cayman Islands,51.9
5,May,2004,Cayman Islands,46.1
4,Apr,2004,Cayman Islands,45.4
3,Mar,2004,Cayman Islands,43.5
2,Feb,2004,Cayman Islands,41.6
1,Jan,2004,Cayman Islands,43.9
12,Dec,2003,Cayman Islands,50.9
11,Nov,2003,Cayman Islands,50.5
10,Oct,2003,Cayman Islands,48
9,Sep,2003,Cayman Islands,47.9
8,Aug,2003,Cayman Islands,46.3
7,Jul,2003,Cayman Islands,45
6,Jun,2003,Cayman Islands,37.8
5,May,2003,Cayman Islands,36
4,Apr,2003,Cayman Islands,35.8
3,Mar,2003,Cayman Islands,37.3
2,Feb,2003,Cayman Islands,36.9
1,Jan,2003,Cayman Islands,37.4
12,Dec,2002,Cayman Islands,49.6
11,Nov,2002,Cayman Islands,52.9
10,Oct,2002,Cayman Islands,52.2
9,Sep,2002,Cayman Islands,51.7
8,Aug,2002,Cayman Islands,52.4
7,Jul,2002,Cayman Islands,53
6,Jun,2002,Cayman Islands,44.9
5,May,2002,Cayman Islands,45.6
4,Apr,2002,Cayman Islands,44.6
3,Mar,2002,Cayman Islands,44.3
2,Feb,2002,Cayman Islands,44.7
1,Jan,2002,Cayman Islands,45.2
12,Dec,2001,Cayman Islands,46.8
11,Nov,2001,Cayman Islands,45.3
10,Oct,2001,Cayman Islands,42.4
9,Sep,2001,Cayman Islands,42.7
8,Aug,2001,Cayman Islands,44.5
7,Jul,2001,Cayman Islands,43.9
5,May,2001,Cayman Islands,43.2
4,Apr,2001,Cayman Islands,44.4
3,Mar,2001,Cayman Islands,45.9
2,Feb,2001,Cayman Islands,47.8
1,Jan,2001,Cayman Islands,48.5
12,Dec,2000,Cayman Islands,47.7
11,Nov,2000,Cayman Islands,48.4
10,Oct,2000,Cayman Islands,48
9,Sep,2000,Cayman Islands,46.8
8,Aug,2000,Cayman Islands,47.8
7,Jul,2000,Cayman Islands,47.4
6,Jun,2000,Cayman Islands,45.9
5,May,2000,Cayman Islands,43.1
4,Apr,2000,Cayman Islands,43.6
3,Mar,2000,Cayman Islands,43.9
12,Dec,2024,Canada,378.8
11,Nov,2024,Canada,372.4
10,Oct,2024,Canada,363.7
9,Sep,2024,Canada,367.9
8,Aug,2024,Canada,362.9
7,Jul,2024,Canada,375.3
6,Jun,2024,Canada,372.5
5,May,2024,Canada,356.3
4,Apr,2024,Canada,341.6
3,Mar,2024,Canada,369.4
2,Feb,2024,Canada,365.3
1,Jan,2024,Canada,351.3
12,Dec,2023,Canada,339.9
11,Nov,2023,Canada,371.2
10,Oct,2023,Canada,345.4
9,Sep,2023,Canada,373.6
8,Aug,2023,Canada,365.8
7,Jul,2023,Canada,352
6,Jun,2023,Canada,330.7
5,May,2023,Canada,331.5
4,Apr,2023,Canada,332.3
3,Mar,2023,Canada,328.5
2,Feb,2023,Canada,327.2
1,Jan,2023,Canada,318.1
12,Dec,2022,Canada,292.6
11,Nov,2022,Canada,293.4
10,Oct,2022,Canada,291.7
9,Sep,2022,Canada,301.5
8,Aug,2022,Canada,308.6
7,Jul,2022,Canada,293.4
6,Jun,2022,Canada,302.3
5,May,2022,Canada,295.4
4,Apr,2022,Canada,292.5
3,Mar,2022,Canada,293.9
2,Feb,2022,Canada,275.9
1,Jan,2022,Canada,272.1
12,Dec,2021,Canada,284
11,Nov,2021,Canada,288.4
10,Oct,2021,Canada,289.9
9,Sep,2021,Canada,294.4
8,Aug,2021,Canada,292.6
7,Jul,2021,Canada,296.2
6,Jun,2021,Canada,302
5,May,2021,Canada,264.8
4,Apr,2021,Canada,260.9
3,Mar,2021,Canada,254.7
2,Feb,2021,Canada,257.7
1,Jan,2021,Canada,254
12,Dec,2020,Canada,258.3
11,Nov,2020,Canada,262.2
10,Oct,2020,Canada,262.9
9,Sep,2020,Canada,265.1
8,Aug,2020,Canada,265
7,Jul,2020,Canada,265.7
6,Jun,2020,Canada,264.1
5,May,2020,Canada,264.4
4,Apr,2020,Canada,259.5
3,Mar,2020,Canada,264.4
2,Feb,2020,Canada,285.9
1,Jan,2020,Canada,283.3
12,Dec,2019,Canada,254.6
11,Nov,2019,Canada,261.9
10,Oct,2019,Canada,263
9,Sep,2019,Canada,252.3
8,Aug,2019,Canada,244.2
7,Jul,2019,Canada,229.2
6,Jun,2019,Canada,230.5
5,May,2019,Canada,229.6
4,Apr,2019,Canada,223.7
3,Mar,2019,Canada,230.2
2,Feb,2019,Canada,228.9
1,Jan,2019,Canada,226.7
12,Dec,2018,Canada,230.5
11,Nov,2018,Canada,225.7
10,Oct,2018,Canada,225.4
9,Sep,2018,Canada,227.2
8,Aug,2018,Canada,224
7,Jul,2018,Canada,221.5
6,Jun,2018,Canada,220.9
5,May,2018,Canada,208.9
4,Apr,2018,Canada,213.8
3,Mar,2018,Canada,221.5
2,Feb,2018,Canada,218.6
1,Jan,2018,Canada,220.9
12,Dec,2017,Canada,249.6
11,Nov,2017,Canada,250.9
10,Oct,2017,Canada,254
9,Sep,2017,Canada,253.3
8,Aug,2017,Canada,248.2
7,Jul,2017,Canada,244.5
6,Jun,2017,Canada,244.1
5,May,2017,Canada,239.4
4,Apr,2017,Canada,234.1
3,Mar,2017,Canada,227.6
2,Feb,2017,Canada,234.3
1,Jan,2017,Canada,224
12,Dec,2015,Canada,231.7
11,Nov,2015,Canada,227.1
10,Oct,2015,Canada,225.6
9,Sep,2015,Canada,227.6
8,Aug,2015,Canada,222.7
7,Jul,2015,Canada,218.4
6,Jun,2015,Canada,217
5,May,2015,Canada,222.7
4,Apr,2015,Canada,215.8
3,Mar,2015,Canada,211.8
2,Feb,2015,Canada,201.7
1,Jan,2015,Canada,205.5
12,Dec,2014,Canada,190.1
11,Nov,2014,Canada,183.8
10,Oct,2014,Canada,184.3
9,Sep,2014,Canada,186.2
8,Aug,2014,Canada,189.1
7,Jul,2014,Canada,184.1
6,Jun,2014,Canada,175.9
5,May,2014,Canada,174
4,Apr,2014,Canada,177.6
3,Mar,2014,Canada,175.8
2,Feb,2014,Canada,168.1
1,Jan,2014,Canada,173.8
12,Dec,2013,Canada,179.6
11,Nov,2013,Canada,116.9
10,Oct,2013,Canada,110.9
9,Sep,2013,Canada,111.3
8,Aug,2013,Canada,120
7,Jul,2013,Canada,117.9
6,Jun,2013,Canada,121.2
5,May,2013,Canada,120.5
4,Apr,2013,Canada,120.5
3,Mar,2013,Canada,113.5
2,Feb,2013,Canada,109.6
1,Jan,2013,Canada,108.5
12,Dec,2012,Canada,161.5
11,Nov,2012,Canada,166.2
10,Oct,2012,Canada,171.1
9,Sep,2012,Canada,163.5
8,Aug,2012,Canada,162.9
7,Jul,2012,Canada,156.2
6,Jun,2012,Canada,163.8
5,May,2012,Canada,156.3
4,Apr,2012,Canada,155.4
3,Mar,2012,Canada,151.1
2,Feb,2012,Canada,144.8
1,Jan,2012,Canada,145.7
12,Dec,2011,Canada,177.3
11,Nov,2011,Canada,166.9
10,Oct,2011,Canada,167.4
9,Sep,2011,Canada,166.6
8,Aug,2011,Canada,143.5
7,Jul,2011,Canada,147.6
6,Jun,2011,Canada,153.4
5,May,2011,Canada,153.5
4,Apr,2011,Canada,154.6
3,Mar,2011,Canada,156.1
2,Feb,2011,Canada,156
1,Jan,2011,Canada,157.3
12,Dec,2009,Canada,148.7
11,Nov,2009,Canada,142.1
10,Oct,2009,Canada,137.8
9,Sep,2009,Canada,128
8,Aug,2009,Canada,120.5
7,Jul,2009,Canada,111.1
6,Jun,2009,Canada,99.8
5,May,2009,Canada,93.2
4,Apr,2009,Canada,80.9
3,Mar,2009,Canada,78.9
2,Feb,2009,Canada,76.3
